y_true,pred_ensemble,std_ensemble,lower_80,upper_80,abs_err,idx
-2.487,-2.3147133333333327,0.2800719154471262,-2.582,-1.962,0.17228666666666737,58
-1.817,-1.9960899999999997,0.4316227618727568,-2.5,-1.475999999999999,0.17908999999999975,59
-3.113,-2.7010733333333348,0.39492796130715097,-3.151,-2.187,0.4119266666666652,60
-3.443,-3.2419766666666705,0.31291677720370875,-3.6097,-2.834,0.20102333333332956,61
-2.27,-2.0985166666666677,0.5108972725074535,-2.748,-1.505,0.17148333333333232,62
-3.772,-3.477813333333336,0.36557418557052895,-3.793,-2.905,0.29418666666666393,63
-2.874,-2.97733,0.33223695524931207,-3.487,-2.574,0.1033299999999997,64
-3.221,-3.0478100000000006,0.41498354252508207,-3.44,-2.612999999999999,0.1731899999999995,65
-2.501,-2.3300433333333337,0.24528213983537858,-2.638,-2.068,0.1709566666666662,66
-3.693,-3.3556233333333325,0.38013660017010814,-3.7554,-2.8698,0.33737666666666755,67
-3.094,-2.5879566666666687,0.4110002288590871,-3.04,-2.281,0.5060433333333312,68
-2.416,-2.4488600000000003,0.34432343380412955,-2.881,-2.057,0.03286000000000033,69
-3.365,-3.2626733333333284,0.28097129145559024,-3.693,-2.857,0.10232666666667178,70
-1.6740000000000002,-1.719906666666667,0.4216160551444352,-2.2352,-1.177,0.04590666666666676,71
0.351,-0.27733666666666645,0.42747369898301624,-0.927,0.365,0.6283366666666664,72
-1.51,-1.5234233333333342,0.5041122204320074,-2.269,-0.815,0.01342333333333423,73
-0.815,-0.8377666666666662,0.3766419416663814,-1.228,-0.391,0.02276666666666627,74
0.286,-0.32988,0.37505511452762985,-0.6579999999999999,0.351,0.61588,75
-0.35,-0.709966666666667,0.39089539805710477,-1.122,-0.3546999999999999,0.359966666666667,76
-0.989,-1.3258300000000014,0.48685044359981144,-1.8291,-0.975,0.3368300000000014,77
-0.616,-0.8878700000000004,0.4643534140070471,-1.4674999999999998,-0.519,0.2718700000000004,78
-0.8170000000000001,-0.7459200000000008,0.38675153126178236,-1.157,-0.19339999999999963,0.07107999999999925,79
-0.975,-0.9631266666666659,0.7342737754331752,-1.7101,0.149,0.011873333333334068,80
0.174,-0.5645633333333333,0.509394397942847,-1.255,0.098,0.7385633333333332,81
-1.597,-1.6230199999999992,0.3225332948187939,-1.9611,-1.152,0.026019999999999266,82
-1.236,-1.1756166666666663,0.5753772122606952,-1.8061,-0.34399999999999864,0.06038333333333368,83
0.539,0.6849033333333332,0.5203344699859462,0.28970000000000024,1.095,0.14590333333333316,84
-0.2239999999999999,-0.37552333333333315,0.3780026139092456,-0.8540000000000001,0.10920000000000163,0.15152333333333326,85
-1.334,-1.4330533333333355,0.2498327250159371,-1.8307,-1.22,0.09905333333333544,86
-1.386,-1.436370000000003,0.22671643029711486,-1.6489999999999998,-1.281,0.050370000000003134,87
-1.17,-1.4604699999999993,0.3721605241917347,-1.924,-1.0434999999999992,0.29046999999999934,88
-0.927,-0.7402233333333331,0.4030425206545278,-1.157,-0.2792999999999999,0.18677666666666692,89
-1.281,-1.3434600000000037,0.2954024854330103,-1.899,-1.17,0.062460000000003735,90
-1.053,-1.0127666666666677,0.4715209916382892,-1.5478999999999998,-0.3778999999999999,0.04023333333333223,91
-2.24,-2.1516900000000025,0.45125551582963136,-2.773,-1.5662999999999994,0.08830999999999767,92
0.409,-0.29570666666666623,0.36925051201348674,-0.8376999999999999,0.1939999999999999,0.7047066666666661,93
-1.362,-1.4652133333333368,0.248010633822199,-1.7817999999999998,-1.334,0.10321333333333671,94
-0.391,-0.5625333333333332,0.4215125014621618,-1.126,-0.13,0.1715333333333332,95
-0.591,-0.5486066666666667,0.2984973455307247,-1.0,-0.1969999999999999,0.04239333333333328,96
1.006,0.4044266666666658,0.6657971797944348,-0.7340000000000001,0.957,0.6015733333333342,97
-1.707,-1.6115466666666634,0.32013859679138285,-1.962,-1.152,0.09545333333333672,98
0.105,-0.35385999999999956,0.8238012100824641,-1.537,0.624,0.45885999999999955,99
-1.528,-1.6571033333333371,0.4232939002500375,-2.2609,-1.295,0.12910333333333712,100
-0.609,-0.9922366666666682,0.4974341705079063,-1.5046,-0.434,0.3832366666666682,101
-1.013,-1.0882566666666666,0.4033618030034852,-1.5854,-0.6348999999999996,0.07525666666666675,102
-1.548,-1.4536566666666646,0.3385363379642164,-1.7187000000000001,-1.063,0.09434333333333544,103
0.624,0.29502,0.6930622816649791,-0.975,1.006,0.32898,104
-2.009,-1.9218633333333366,0.3602534172711696,-2.279,-1.5474999999999999,0.08713666666666331,105
-1.152,-1.5571600000000034,0.2995375342089868,-1.9137,-1.194,0.4051600000000035,106
-0.377,-0.3964233333333331,0.452033299793524,-1.053,0.188,0.019423333333333126,107
-2.246,-2.0871099999999996,0.3511930588247249,-2.4851,-1.7086999999999997,0.15889000000000042,108
-0.8009999999999999,-0.8122133333333335,0.3153268587073136,-1.088,-0.389,0.01121333333333352,109
-2.326,-2.201296666666667,0.3724231401540754,-2.502,-1.822,0.12470333333333317,110
-0.6679999999999999,-0.7067300000000009,0.5001081187436707,-1.258,0.113,0.03873000000000093,111
-0.3229999999999999,-0.3568899999999998,0.4069691444896856,-0.8270000000000001,0.207,0.03388999999999992,112
-1.194,-1.5598499999999988,0.34154689404726457,-1.9254,-1.152,0.3658499999999989,113
-1.624,-1.5035299999999978,0.32774302296158814,-1.911,-1.152,0.1204700000000023,114
-0.389,-0.3512499999999996,0.4073734578573656,-0.8009999999999998,0.286,0.037750000000000394,115
-2.016,-2.080289999999996,0.39910070479349846,-2.4983,-1.4488999999999992,0.06428999999999618,116
0.957,0.6149533333333322,0.49602046109230474,0.14830000000000002,1.095,0.3420466666666677,117
-1.22,-1.0954700000000015,0.33700558219906895,-1.3754000000000002,-0.6164999999999998,0.12452999999999848,118
-0.541,-0.4627899999999997,0.38987140516671237,-0.955,-0.04679999999999973,0.07821000000000033,119
-0.754,-0.8189500000000002,0.4033600139246988,-1.3204,-0.38779999999999976,0.06495000000000017,120
-1.157,-1.1219600000000005,0.2983874188589951,-1.465,-0.816,0.035039999999999516,121
-1.781,-1.945036666666668,0.49872742253548574,-2.6082,-1.3591999999999995,0.16403666666666816,122
-1.63,-1.459560000000002,0.450481401465884,-1.9694,-0.815,0.17043999999999793,123
-1.22,-1.4954833333333313,0.3379130603999922,-1.924,-1.152,0.2754833333333313,124
-1.126,-0.9035133333333341,0.49363077614301515,-1.499,-0.3414999999999996,0.22248666666666583,125
-1.047,-1.335253333333334,0.447202447618029,-1.8166,-0.975,0.28825333333333414,126
-2.247,-2.1211200000000017,0.31312917291963277,-2.422,-1.7435999999999998,0.12587999999999822,127
-1.177,-1.4514066666666683,0.34955984888936464,-1.924,-1.1939,0.27440666666666824,128
-1.141,-0.8304799999999988,0.5046865260733638,-1.404,-0.2239999999999999,0.31052000000000124,129
-0.835,-0.9490800000000005,0.36808007317249125,-1.321,-0.485,0.11408000000000051,130
-2.063,-1.9670533333333349,0.42416769147223937,-2.51,-1.53,0.09594666666666529,131
-1.915,-2.1110400000000022,0.3567587864837156,-2.488,-1.582,0.1960400000000022,132
0.113,-0.49884000000000006,0.486286679233557,-1.1786,0.174,0.61184,133
-1.419,-1.5452066666666706,0.36155588404683536,-2.1247000000000003,-1.3019999999999998,0.12620666666667057,134
-2.513,-2.3163933333333335,0.3006249578609352,-2.67,-2.009,0.19660666666666637,135
-1.582,-1.8381833333333362,0.40571520765460894,-2.2430000000000003,-1.267,0.2561833333333361,136
-1.675,-1.462796666666666,0.347147790797458,-1.739,-0.985,0.21220333333333397,137
-1.3730000000000002,-1.5685300000000026,0.37107174836321516,-2.099,-1.177,0.19553000000000242,138
-1.234,-1.4858633333333346,0.45379798514561753,-2.156,-1.058,0.25186333333333466,139
-0.13,-0.4572999999999992,0.48761176154805785,-1.126,0.113,0.3272999999999992,140
-2.099,-2.1055999999999986,0.36028788489206787,-2.5282,-1.6737,0.006599999999998385,141
-3.304,-2.9567666666666694,0.4439577670104322,-3.335,-2.164,0.3472333333333304,142
-1.543,-0.7272933333333342,0.6443022535701356,-1.89,-0.019,0.8157066666666657,143
-2.079,-1.7792600000000016,0.5276025199586017,-2.611,-1.2352999999999996,0.29973999999999856,144
-0.946,-1.3030666666666655,0.47557769315036436,-1.9328999999999998,-0.7200000000000001,0.35706666666666553,145
-0.085,-0.12238666666666657,0.44516453567442016,-0.6509999999999999,0.4039999999999999,0.03738666666666657,146
-1.37,-1.219250000000001,0.5585344282136959,-1.991,-0.574,0.15074999999999905,147
-2.722,-2.1856033333333316,0.9148454947816175,-3.108,-0.941,0.5363966666666684,148
-1.499,-1.2726000000000004,0.45313486586960655,-1.631,-0.6890999999999994,0.2263999999999997,149
-2.132,-0.7298800000000008,0.7154072259443099,-1.959,0.0819999999999999,1.4021199999999994,150
-2.797,-2.162249999999997,0.8098662363831032,-2.9249999999999994,-1.0448,0.634750000000003,151
-1.93,-0.8399700000000019,0.7646891672001983,-1.959,0.10160000000000083,1.090029999999998,152
-3.19,-3.146393333333332,0.33922854433094046,-3.335,-2.9162999999999983,0.043606666666668126,153
-0.957,-0.88859,0.35746470487774473,-1.534,-0.536,0.06840999999999997,154
-1.534,-1.5790733333333347,0.48819650547249466,-2.1866000000000003,-1.06,0.04507333333333463,155
0.425,0.23670666666666634,0.981541196599623,-1.6041,0.933,0.18829333333333365,156
-0.6679999999999999,-0.7998033333333333,0.4872803210906658,-1.543,-0.0966999999999997,0.13180333333333338,157
-3.343,-3.0964166666666686,0.5749877358595479,-3.3570000000000007,-2.171,0.24658333333333138,158
-3.36,-3.0689466666666707,0.6359767321390158,-3.397,-1.867,0.29105333333332917,159
-2.925,-3.0621133333333335,0.5127313596373402,-3.343,-2.7748999999999997,0.13711333333333364,160
-1.125,-1.191153333333333,0.48278980570108243,-1.806,-0.6677999999999998,0.06615333333333306,161
-1.246,-1.4142466666666682,0.5089737182038208,-2.132,-0.8346999999999999,0.1682466666666682,162
-3.3160000000000003,-3.220033333333332,0.22232754865038415,-3.343,-3.197,0.09596666666666831,163
-1.324,-1.5507033333333344,0.4257769079250568,-1.991,-0.9568999999999995,0.22670333333333437,164
-2.376,-2.4044433333333344,0.6022323638947195,-3.378,-1.8468,0.028443333333334486,165
-3.357,-3.1652799999999996,0.510865254511076,-3.378,-2.1793999999999993,0.19172000000000056,166
-2.354,-1.363953333333335,0.5329800476148759,-1.967,-0.643,0.9900466666666652,167
-0.63,-0.5716299999999997,0.32169139419636344,-0.947,-0.19679999999999986,0.058370000000000255,168
-1.982,-0.6548766666666669,1.265515365949997,-1.971,0.861,1.3271233333333332,169
-3.335,-3.152373333333338,0.2474136899113621,-3.267,-2.9730000000000003,0.18262666666666183,170
-0.6829999999999999,-1.1140900000000011,1.1122205934825462,-2.797,0.16,0.4310900000000012,171
-3.397,-3.0174533333333375,0.6258887769848219,-3.378,-1.867,0.37954666666666226,172
-1.168,-1.269993333333334,0.6305491574457581,-2.2324999999999995,-0.6063999999999994,0.10199333333333405,173
-1.359,-1.4747866666666667,0.5737733476634213,-2.509,-0.913,0.1157866666666667,174
-1.574,-1.3906333333333338,0.3699889893256584,-1.7387,-1.0007999999999992,0.18336666666666623,175
-1.971,-1.1571533333333337,1.1745583807636892,-2.398,0.7440000000000001,0.8138466666666664,176
-1.999,-1.984189999999998,0.4234724554993707,-2.3535,-1.5228,0.01481000000000221,177
-3.233,-3.1472466666666628,0.2967971908372599,-3.267,-2.925,0.08575333333333734,178
-0.821,-0.9082966666666651,0.3736457528937742,-1.2488,-0.37,0.08729666666666513,179
-3.234,-2.8988066666666725,0.5369971346499178,-3.378,-2.0729999999999995,0.33519333333332746,180
-0.857,-0.8907866666666672,0.31559176344694984,-1.2253,-0.491,0.03378666666666719,181
-2.259,-2.467923333333334,0.5699025742372307,-3.306,-1.7990000000000002,0.20892333333333424,182
-1.959,-1.4369566666666695,0.590345018997836,-2.132,-0.7170999999999993,0.5220433333333305,183
-0.4379999999999999,-0.545196666666667,0.46525953114602847,-1.125,0.094,0.1071966666666671,184
-3.256,-3.1485066666666635,0.3100104674935275,-3.335,-2.765,0.10749333333333633,185
-3.213,-3.1849966666666645,0.2817404065013665,-3.335,-2.923,0.0280033333333356,186
-0.417,-0.4558633333333334,0.3506874553248552,-0.857,0.009200000000000728,0.038863333333333416,187
-3.306,-2.7977066666666714,0.6082040671426728,-3.378,-1.827,0.5082933333333286,188
0.71,-0.2825399999999998,1.2197991453787242,-1.982,0.936,0.9925399999999998,189
-1.244,-0.930983333333333,0.41268756913944243,-1.49,-0.417,0.31301666666666694,190
-0.6659999999999999,-0.5901833333333334,0.45984634722432627,-1.171,-0.016,0.07581666666666653,191
-0.871,-0.8552600000000001,0.3858737950850423,-1.32,-0.434,0.015739999999999865,192
-1.11,-1.314996666666667,0.4760263262911226,-2.079,-0.721,0.20499666666666694,193
-1.867,-2.8161200000000006,0.7009202419676575,-3.397,-1.679,0.9491200000000006,194
-1.991,-1.8554533333333352,0.36714430562866623,-2.487,-1.37,0.13554666666666493,195
-3.267,-3.214759999999992,0.24036256447292287,-3.343,-3.19,0.052240000000007836,196
-1.209,-1.4917066666666698,0.5541490900069725,-2.269,-0.7882999999999993,0.28270666666666977,197
-2.765,-2.43265333333333,0.6761324178656781,-3.152,-1.5484,0.3323466666666701,198
-2.219,-2.0824433333333294,0.42339139511279095,-2.527,-1.534,0.13655666666667043,199
-3.197,-3.210159999999998,0.41587796415134426,-3.357,-3.119,0.01315999999999784,200
-1.22,-1.2545900000000014,0.47894264294728794,-1.93,-0.738,0.03459000000000145,201
-0.8009999999999999,-1.240296666666669,0.5609682599359394,-2.132,-0.63,0.4392966666666691,202
-2.164,-2.5197100000000003,0.5527730630496871,-3.306,-1.781,0.3557100000000002,203
-2.161,-2.2783199999999963,0.46463869576263267,-2.799,-1.7522999999999995,0.11731999999999632,204
-1.911,-0.8517366666666678,0.8342534191252816,-2.028,0.21,1.0592633333333321,205
-3.378,-3.070826666666673,0.59732668054331,-3.397,-1.867,0.3071733333333273,206
-2.94,-2.634970000000003,0.5974430592951935,-3.306,-1.867,0.3050299999999968,207
-2.799,-2.186633333333337,0.5047449774115855,-2.863,-1.534,0.612366666666663,208
-1.67,-1.4125199999999989,0.46414416898200944,-1.946,-0.8,0.25748000000000104,209
-3.324,-2.882063333333332,0.673516893618036,-3.378,-1.8663999999999998,0.44193666666666775,210
-2.923,-2.5991933333333326,0.6717080883505542,-3.267,-1.5860999999999998,0.32380666666666746,211
-0.72,-1.0849266666666668,0.5613152423450556,-1.93,-0.40359999999999985,0.36492666666666684,212
-2.1830000000000003,-2.425043333333333,0.6136939640044989,-3.357,-1.867,0.24204333333333272,213
-2.622,-1.7080366666666664,0.5012274686429532,-2.3965,-1.067,0.9139633333333335,214
0.2289999999999999,-0.23916,0.5261159704855959,-0.9561999999999999,0.3524000000000003,0.4681599999999999,215
-1.712,-1.46828666666667,0.5561467412672866,-2.282,-0.7910999999999988,0.2437133333333299,216
-0.521,-0.6413866666666665,0.4809451706333639,-0.9602999999999999,0.11260000000000059,0.12038666666666653,217
0.26,-0.09097999999999985,0.3522934377286453,-0.389,0.261300000000001,0.35097999999999985,218
-0.852,-0.8008100000000002,0.3396116417812166,-1.257,-0.352,0.051189999999999736,219
-2.111,-1.5762799999999983,0.8612171435048577,-2.2262000000000004,-0.088,0.5347200000000019,220
-1.008,-0.9320466666666677,0.4752836253111281,-1.4332,-0.36099999999999977,0.07595333333333232,221
-0.33,-0.4613333333333334,0.5318966148499996,-1.0833999999999997,0.0819999999999999,0.13133333333333336,222
-2.182,-1.60258,0.8609672836989802,-2.545,-0.6699999999999989,0.57942,223
0.0819999999999999,-0.303176666666667,0.5183992529465639,-0.9551999999999999,0.2289999999999999,0.3851766666666669,224
-0.902,-1.4266300000000016,0.5933930005485406,-2.466,-0.966,0.5246300000000016,225
-0.584,-0.5070899999999993,0.20415545196410173,-0.753,-0.301,0.0769100000000007,226
-1.192,-1.0909033333333331,0.36569244909106674,-1.5346,-0.6335999999999999,0.10109666666666683,227
0.861,-0.4458499999999996,1.2671614896426329,-1.7280000000000002,0.953,1.3068499999999996,228
-0.301,-0.4337300000000004,0.4375615275973577,-1.028,0.2289999999999999,0.1327300000000004,229
-1.3019999999999998,-1.2957366666666654,0.17828002502305826,-1.503,-1.116,0.006263333333334398,230
-1.376,-1.425033333333331,0.16932371035649105,-1.5935000000000001,-1.3019999999999998,0.04903333333333104,231
-2.292,-1.8223900000000004,0.6635699043054918,-2.572,-0.966,0.4696099999999994,232
-0.747,-0.7760766666666674,0.32411063562034215,-1.0957,-0.43,0.029076666666667417,233
-0.941,-0.7105199999999997,0.4130349576811468,-1.0427,-0.364,0.23048000000000024,234
-1.22,-1.2382333333333304,0.2023064973966208,-1.4369999999999998,-1.0968,0.018233333333330437,235
-0.909,-0.9106999999999988,0.3418458180720269,-1.3252,-0.521,0.0016999999999988136,236
-2.012,-1.7154699999999992,0.405352269554931,-2.188,-1.1151,0.29653000000000085,237
0.4039999999999999,-0.36466666666666614,0.5225486537687717,-0.966,0.311,0.768666666666666,238
-1.34,-1.3706633333333316,0.17553051963183555,-1.5685,-1.1588999999999992,0.03066333333333149,239
-0.473,-0.66734,0.47517612636439,-1.18,0.0819999999999999,0.19434000000000007,240
-0.244,-0.15956666666666688,0.30463590107244787,-0.531,0.254,0.08443333333333311,241
-1.727,-0.8167099999999995,1.0793639635915224,-1.685,0.933,0.9102900000000006,242
-1.048,-1.4126766666666664,0.6284771850451073,-2.4146,-0.902,0.3646766666666663,243
-0.236,-1.1638433333333331,0.6886441839747307,-1.8335000000000001,-0.2253999999999994,0.9278433333333331,244
-1.487,-1.5522333333333302,0.33793003056188337,-2.0157,-1.275,0.06523333333333015,245
-0.852,-1.022926666666667,0.515278618440764,-1.683,-0.4093999999999998,0.170926666666667,246
-0.981,-0.9928533333333345,0.4392679650914179,-1.5466,-0.451,0.011853333333334493,247
-1.092,-1.0819166666666662,0.46476638187612307,-1.555,-0.3989999999999999,0.010083333333333888,248
-1.63,-1.035186666666666,0.9837352312261447,-1.982,0.861,0.5948133333333339,249
-1.53,-1.5801800000000006,0.49706172078190364,-2.069,-0.7595999999999996,0.05018000000000056,250
-1.017,-1.0724133333333334,0.1882636515339295,-1.2226,-0.902,0.055413333333333537,251
-0.451,-0.5035666666666684,0.24352365844455903,-0.8104999999999999,-0.301,0.05256666666666837,252
-1.5759999999999998,-1.6531533333333301,0.4659975212618862,-2.1872,-1.2179,0.0771533333333303,253
-0.414,-0.3374866666666667,0.40298678616329614,-0.8582,0.242,0.07651333333333327,254
-1.769,-1.8988333333333287,0.45963916886570433,-2.384,-1.3579,0.1298333333333288,255
-1.311,-0.8617499999999999,0.5196280344310407,-1.3644,-0.35599999999999815,0.44925000000000004,256
-0.095,-0.21908666666666649,0.2708190154984608,-0.5267999999999999,0.128,0.12408666666666648,257
-1.077,-1.3032899999999996,0.5116733585990192,-2.2299,-0.9181999999999997,0.22628999999999966,258
-0.966,-1.0980966666666658,0.29644969329644366,-1.22,-0.902,0.13209666666666586,259
-0.053,-0.13364333333333334,0.2799787422684484,-0.433,0.26,0.08064333333333334,260
-1.5630000000000002,-1.6388533333333324,0.33587015123242003,-2.03,-1.22,0.07585333333333222,261
-1.7280000000000002,-0.09154333333333328,1.2216723052666594,-1.599,0.953,1.636456666666667,262
-0.759,-0.7427533333333337,0.38849193791148634,-1.18,-0.244,0.0162466666666663,263
-0.309,-0.3523133333333335,0.25433656537920146,-0.6679999999999998,-0.0840999999999998,0.04331333333333348,264
-0.462,-0.49190999999999985,0.3340957076946664,-0.923,-0.135,0.029909999999999826,265
-0.677,-0.7649433333333333,0.3607280602553059,-1.232,-0.364,0.08794333333333326,266
-1.592,-1.5653999999999983,0.4317429713768753,-2.084,-1.131,0.026600000000001733,267
-1.501,-1.4311833333333328,0.47196190847944003,-2.029,-0.7601999999999998,0.06981666666666708,268
-1.116,-1.1771433333333343,0.21249275153650637,-1.394,-0.966,0.061143333333334215,269
-0.8490000000000001,-0.953256666666667,0.47503215763660545,-1.525,-0.364,0.10425666666666689,270
-1.924,-1.9672066666666652,0.5565786353148032,-2.3877,-1.1651999999999978,0.04320666666666528,271
-1.7380000000000002,-1.594626666666665,0.5203567051765758,-2.186,-0.8827999999999999,0.14337333333333513,272
-1.131,-1.2879933333333344,0.28490875724616727,-1.5034999999999998,-1.017,0.15699333333333443,273
-0.7609999999999999,-0.77434,0.4174352537420225,-1.2388,-0.28,0.01334000000000013,274
-0.364,-0.63408,0.29879446715091623,-0.954,-0.33,0.27008,275
-1.795,-1.80135,0.4029308470445023,-2.3301,-1.2558999999999996,0.006350000000000078,276
-1.759,-1.8326666666666676,0.47402055042183777,-2.438,-1.1870999999999994,0.07366666666666766,277
0.134,-0.5891200000000011,0.7661869608217915,-1.4987,0.34160000000000074,0.7231200000000011,278
-1.4240000000000002,-1.439699999999999,0.2524179668724078,-1.7522,-1.116,0.015699999999998937,279
-1.957,-1.711526666666664,0.4613333169075141,-2.2008,-1.1121999999999992,0.2454733333333361,280
-1.241,-1.5248233333333334,0.45106442864505375,-2.07,-1.084,0.2838233333333333,281
-1.18,-1.1326200000000006,0.43696849878833754,-1.54,-0.5523999999999998,0.04737999999999931,282
-1.275,-1.3967200000000002,0.34832584591633925,-1.825,-1.116,0.12172000000000027,283
-2.302,-1.7788699999999997,0.7046687683585816,-2.545,-0.9351999999999986,0.5231300000000003,284
-0.397,-0.4999933333333337,0.31958047492854696,-0.916,-0.06889999999999999,0.10299333333333366,285
-1.825,-1.7205699999999997,0.511398903433839,-2.3037,-1.149,0.10443000000000024,286
-1.695,-1.7560500000000006,0.48593499651016386,-2.396,-1.078,0.06105000000000049,287
0.579,0.19057333333333315,0.6011984680249572,-0.6263,0.763,0.3884266666666668,288
-1.196,-0.7426700000000004,0.49305617776611754,-1.3374,-0.085,0.45332999999999957,289
-0.389,-0.20922000000000035,0.361689238066788,-0.8740000000000001,0.26,0.17977999999999966,290
0.53,0.6735900000000001,0.30216729676345433,0.3677000000000001,0.969,0.1435900000000001,291
-0.121,-0.40876999999999974,0.3786466036204912,-0.77,-0.004499999999999342,0.28776999999999975,292
