y_true,pred_ensemble,std_ensemble,lower_80,upper_80,abs_err,idx
0.32,0.39621,0.25618247253341386,0.1149,0.7327000000000001,0.07621,123
0.743,0.5208533333333333,0.31256350579611103,0.039,0.8274000000000001,0.22214666666666671,124
0.152,0.28863,0.24050164192093718,0.08,0.6490000000000011,0.13663,125
0.354,0.5361899999999998,0.495378798395733,0.156,1.3730000000000002,0.18218999999999985,126
0.018,0.286266666666667,0.18391302896266537,0.11460000000000001,0.589,0.268266666666667,127
0.716,0.570523333333333,0.25590342473067634,0.1086,0.7444000000000003,0.14547666666666692,128
0.172,0.22918333333333338,0.20042831566977304,0.043,0.643,0.05718333333333339,129
0.14,0.26315333333333346,0.25400929738014644,0.0559999999999999,0.703,0.12315333333333345,130
0.585,0.6880333333333344,0.33158728195688636,0.16160000000000008,0.988,0.10303333333333442,131
0.1369999999999999,0.15996333333333335,0.1263414236195802,0.043,0.235,0.022963333333333447,132
0.6940000000000001,0.38406666666666694,0.4013102983422622,0.053,1.036,0.3099333333333331,133
0.66,0.5601566666666666,0.2605685171355554,0.024800000000000006,0.7290000000000001,0.0998433333333334,134
0.0,0.2898266666666668,0.2957003268325703,0.011000000000000001,0.706,0.2898266666666668,135
0.125,0.16266000000000008,0.11208076433239267,0.046,0.235,0.03766000000000008,136
0.281,0.3818300000000009,0.20849606175337387,0.162,0.757,0.10083000000000086,137
0.643,0.6021899999999992,0.22679869319141455,0.19439999999999996,0.7643000000000001,0.04081000000000079,138
0.281,0.41288333333333266,0.304222083992745,0.033,0.8390000000000001,0.13188333333333263,139
0.642,0.23186666666666686,0.17422468889977166,0.09380000000000001,0.562,0.4101333333333331,140
0.187,0.16599666666666682,0.15441708666969323,0.039,0.235,0.02100333333333318,141
0.228,0.3523866666666666,0.3486820478442915,0.09,0.6920000000000079,0.12438666666666662,142
0.203,0.8410966666666669,0.5071490319970609,0.187,1.454,0.638096666666667,143
1.186,0.941273333333334,0.5145015114544261,0.149,1.6130000000000002,0.24472666666666598,144
1.409,0.9724300000000009,0.3894672067068036,0.644,1.4450000000000003,0.4365699999999991,145
1.6880000000000002,1.1174866666666685,0.37591362902785114,0.5983,1.6130000000000002,0.5705133333333317,146
1.6130000000000002,1.160873333333332,0.3244293820780656,0.7788,1.4334000000000002,0.4521266666666681,147
0.217,0.32611666666666683,0.4352432152129298,0.134,0.446,0.10911666666666683,148
1.332,1.1672599999999989,0.512869930619191,0.6597,2.186,0.16474000000000122,149
0.257,0.8676299999999993,0.4740430498383036,0.2018999999999999,1.4369999999999998,0.6106299999999993,150
0.165,0.6519666666666661,0.6240653963238866,0.134,1.5490000000000002,0.4869666666666661,151
0.1969999999999999,0.8455733333333325,0.5311588255461409,0.201,1.513900000000001,0.6485733333333326,152
0.289,0.3213400000000001,0.2719631673591113,0.19899999999999993,0.3276000000000001,0.032340000000000146,153
1.3019999999999998,1.1702233333333318,0.2967143634129558,0.652,1.433,0.13177666666666799,154
1.339,1.0251533333333323,0.4150798033578065,0.2269999999999999,1.332,0.3138466666666677,155
2.668,1.753973333333333,1.1879384520906608,0.071,2.952,0.9140266666666672,156
1.286,1.211439999999998,0.41760843669638653,0.5429999999999999,1.614,0.07456000000000196,157
0.244,0.31042999999999993,0.2495615857859536,0.236,0.27,0.06642999999999993,158
0.242,0.40361333333333255,0.3897320923688764,0.225,1.051,0.16161333333333255,159
0.18,0.25595666666666655,0.2800916542649723,0.124,0.31740000000000007,0.07595666666666656,160
1.332,1.0636066666666661,0.4064130230306223,0.5136000000000002,1.4369999999999998,0.2683933333333339,161
1.4369999999999998,1.0556733333333335,0.38098109308584976,0.348,1.409,0.38132666666666637,162
0.253,0.3310966666666671,0.30651888575130604,0.22590000000000002,0.289,0.07809666666666709,163
1.168,0.8771266666666658,0.3673397572941006,0.36060000000000003,1.3311,0.2908733333333341,164
1.031,0.7512300000000006,0.4676652974439448,0.218,1.466,0.2797699999999993,165
0.238,0.42143666666666624,0.3990810184940176,0.225,1.125400000000002,0.18343666666666625,166
0.201,1.0182900000000004,0.4655819575899963,0.2019999999999999,1.4992000000000005,0.8172900000000003,167
1.482,1.1790700000000023,0.3766998519157308,0.779,1.564,0.3029299999999977,168
0.285,0.7702800000000003,0.8474932103562826,0.13360000000000002,2.092,0.4852800000000003,169
0.226,0.3079433333333339,0.22002259002707483,0.217,0.292,0.0819433333333339,170
1.686,0.7422966666666652,0.6332286490588431,0.165,1.61,0.9437033333333348,171
0.225,0.6443866666666659,0.520125001471334,0.237,1.5004000000000002,0.4193866666666659,172
1.6909999999999998,0.988960000000001,0.48570933530250326,0.247,1.503,0.7020399999999989,173
1.2819999999999998,1.0887133333333328,0.3811958523150827,0.539,1.4369999999999998,0.19328666666666705,174
1.028,0.8131433333333333,0.4058607184600266,0.298,1.344,0.2148566666666667,175
0.321,0.9965999999999993,0.7252814947774875,0.208,1.686,0.6755999999999993,176
0.882,0.7030233333333336,0.4090949964521961,0.149,1.2819999999999998,0.17897666666666645,177
0.28,0.288993333333334,0.12320229958171312,0.2369,0.289,0.008993333333333964,178
1.308,1.1835800000000007,0.29679875943136996,0.652,1.3432000000000008,0.12441999999999931,179
0.268,0.5875233333333328,0.38742353583929595,0.1948,1.1532000000000004,0.3195233333333328,180
1.298,0.9576066666666672,0.36370123080474837,0.629,1.4598000000000002,0.3403933333333329,181
0.768,0.5961900000000002,0.46654036684942934,0.09,1.3154000000000003,0.1718099999999998,182
0.291,0.6988666666666676,0.46215763063651316,0.15,1.3974000000000002,0.40786666666666765,183
1.454,1.1482433333333333,0.37444671733401835,0.65,1.564,0.3057566666666667,184
0.2739999999999999,0.30916333333333346,0.2546479988576824,0.226,0.2852,0.035163333333333546,185
0.286,0.29177000000000025,0.20692841862183486,0.226,0.284,0.005770000000000275,186
1.564,1.156353333333333,0.3645515717822226,0.7390000000000001,1.6880000000000002,0.40764666666666716,187
0.216,0.5879966666666663,0.46439008386149766,0.096,1.2950000000000004,0.3719966666666663,188
2.952,0.9532566666666672,0.9999926253672513,0.0362,2.668,1.9987433333333327,189
1.157,1.0358199999999993,0.423996958636891,0.626,1.696,0.12118000000000073,190
1.433,1.1243733333333334,0.35675813556089936,0.6829999999999999,1.564,0.3086266666666666,191
1.331,1.0006933333333339,0.39820839513445155,0.6117,1.5018000000000005,0.3303066666666661,192
1.3119999999999998,0.8562866666666665,0.43903742948510543,0.18360000000000007,1.416,0.4557133333333333,193
1.669,0.774799999999999,0.5282810489376529,0.225,1.4661,0.894200000000001,194
1.033,0.8656866666666678,0.47178009901035706,0.24510000000000004,1.4369999999999998,0.1673133333333321,195
0.27,0.30401666666666693,0.21586053303515745,0.2319999999999999,0.286,0.03401666666666692,196
1.317,0.7605033333333345,0.4546637621974676,0.201,1.4369999999999998,0.5564966666666654,197
0.1939999999999999,0.520813333333334,0.5983271500516156,0.158,1.61,0.3268133333333341,198
0.753,0.7422366666666663,0.33686958008833134,0.3114,1.157,0.01076333333333368,199
0.251,0.3186466666666667,0.2510916469250932,0.228,0.344,0.06764666666666669,200
1.178,0.964853333333333,0.4093607355648834,0.35200000000000004,1.454,0.21314666666666693,201
1.416,0.9929000000000016,0.41339996371552834,0.257,1.454,0.42309999999999837,202
1.466,0.594133333333333,0.41389675309456375,0.20129999999999992,1.1538000000000008,0.871866666666667,203
1.032,0.8045733333333329,0.47296457015533655,0.149,1.332,0.2274266666666671,204
0.19,0.5116099999999997,0.4248226585686473,0.142,1.084,0.3216099999999997,205
0.237,0.4664199999999994,0.4474245004467232,0.225,1.2168000000000014,0.2294199999999994,206
0.452,0.5543266666666666,0.4266995741997197,0.214,1.307,0.10232666666666662,207
0.149,0.7653800000000005,0.4672831499922359,0.085,1.339,0.6163800000000005,208
0.951,0.8503833333333339,0.37990240376824275,0.416,1.3099000000000005,0.10061666666666602,209
0.236,0.4939733333333327,0.4944897430236097,0.1798,1.3900000000000006,0.2579733333333327,210
0.124,0.447423333333334,0.4939276844392864,0.1302,1.28,0.323423333333334,211
1.614,1.1317066666666675,0.4073227229387312,0.2029,1.504,0.4822933333333326,212
1.117,0.8285000000000006,0.4969898087486298,0.2014999999999999,1.503,0.2884999999999994,213
0.0,0.9894133333333331,0.48541470499174444,0.2189999999999999,1.5579000000000005,0.9894133333333331,214
1.337,0.8739799999999996,0.44734153946770167,0.1679,1.3890000000000002,0.4630200000000003,215
0.644,1.0137866666666655,0.3430467040441512,0.653,1.409,0.3697866666666655,216
0.925,0.9205933333333322,0.3602519043977728,0.6439,1.59,0.004406666666667891,217
1.257,1.0238866666666668,0.35560649669106,0.607,1.5422000000000007,0.23311333333333306,218
1.183,1.172153333333332,0.3828097566967462,0.7070000000000002,1.6130000000000002,0.010846666666668003,219
0.2319999999999999,0.3256333333333341,0.5805288326651444,0.0,0.43,0.0936333333333342,220
1.015,1.0633066666666662,0.4175004981500688,0.644,1.5950000000000006,0.048306666666666276,221
1.13,1.0556766666666648,0.4602560940631013,0.32410000000000005,1.6030000000000002,0.07432333333333507,222
0.134,0.6840533333333331,0.6089739982042661,0.13770000000000002,1.5844000000000003,0.5500533333333331,223
1.51,1.042306666666667,0.36082884117296116,0.32140000000000013,1.3376000000000001,0.46769333333333307,224
1.665,1.153006666666668,0.5515788429187213,0.228,1.6030000000000002,0.511993333333332,225
0.82,0.9410400000000023,0.23496417826270197,0.7469,1.172,0.12104000000000237,226
0.772,0.8799899999999998,0.33459559157287194,0.561,1.27,0.10798999999999981,227
2.563,0.843546666666666,1.0103827564289132,0.0,2.303,1.7194533333333342,228
0.8809999999999999,0.9894733333333333,0.32433323802670766,0.6403000000000001,1.337,0.10847333333333342,229
1.3869999999999998,1.3549666666666662,0.16454670731706827,1.2276,1.5256,0.03203333333333358,230
1.295,1.2976699999999963,0.15171517535610374,1.231,1.3869999999999998,0.0026699999999963975,231
0.022,0.49588333333333356,0.5042927354776742,0.09550000000000002,1.446,0.47388333333333355,232
0.805,0.8264533333333323,0.2201584152882242,0.615,1.0574000000000003,0.021453333333332214,233
0.8320000000000001,0.9349033333333341,0.29986097999276634,0.6779999999999999,1.3946000000000003,0.10290333333333401,234
1.399,1.3853299999999988,0.15154247292425957,1.2422000000000002,1.531,0.013670000000001181,235
0.7070000000000001,0.7685799999999999,0.274179546283088,0.5704000000000001,0.9745000000000004,0.06157999999999986,236
0.773,0.8241933333333333,0.4061040949751127,0.3914,1.3768000000000005,0.05119333333333331,237
1.59,0.9488766666666659,0.39610753774140106,0.245,1.396,0.6411233333333342,238
1.356,1.3211600000000001,0.151851926999078,1.1455,1.4194000000000002,0.03483999999999998,239
1.172,1.0560766666666666,0.3448780810502297,0.644,1.51,0.11592333333333338,240
0.958,1.08023,0.3936344121559159,0.7497999999999999,1.621000000000001,0.12223000000000006,241
0.0,0.6197333333333332,0.7060907275666175,0.1009999999999999,1.602,0.6197333333333332,242
1.6030000000000002,1.3147400000000025,0.4809235064609197,0.275,1.665,0.28825999999999774,243
1.588,0.5255333333333331,0.5130570035472554,0.131,1.334,1.062466666666667,244
1.231,1.2445966666666657,0.26814497444893876,0.919,1.531,0.013596666666665591,245
1.261,1.1105433333333328,0.3624135411224156,0.653,1.51,0.15045666666666713,246
0.7829999999999999,0.9146633333333329,0.2987113824227139,0.581,1.317,0.13166333333333302,247
0.6829999999999999,0.7752666666666663,0.3902307123854924,0.304,1.375,0.09226666666666639,248
0.131,0.7581666666666661,0.6460985674716273,0.1464,1.602,0.6271666666666661,249
0.693,0.7718366666666658,0.3043470004050568,0.39130000000000004,1.1103,0.07883666666666589,250
1.601,1.4711033333333348,0.22884764798636004,1.278,1.665,0.12989666666666522,251
0.973,0.9292766666666655,0.1868745750199554,0.7829999999999999,1.172,0.043723333333334446,252
1.132,0.922976666666667,0.4137408159571508,0.231,1.4442,0.2090233333333329,253
0.8320000000000001,0.9864766666666666,0.4151768652701589,0.551,1.4765000000000001,0.15447666666666648,254
0.5720000000000001,0.7367499999999993,0.5040242528886879,0.0,1.3869999999999998,0.16474999999999929,255
0.217,0.31307000000000024,0.35180202543476097,0.002700000000000006,0.7591000000000018,0.09607000000000024,256
1.001,0.9542466666666678,0.2395429936821828,0.7390000000000001,1.261500000000001,0.04675333333333209,257
1.484,1.404953333333334,0.428078019939771,1.0566000000000002,1.6025000000000003,0.07904666666666604,258
1.545,1.5061500000000014,0.26769749251720676,1.334,1.665,0.0388499999999985,259
1.024,0.9838133333333328,0.26915900843594703,0.731,1.3045000000000002,0.04018666666666726,260
0.976,0.9777933333333342,0.3401535691746039,0.62,1.3524000000000003,0.0017933333333342016,261
0.0,0.7817366666666647,1.0099310639785704,0.08960000000000001,2.563,0.7817366666666647,262
0.7609999999999999,1.0390433333333333,0.47100901065926737,0.551,1.619,0.2780433333333334,263
0.884,0.8989333333333331,0.26900641049775914,0.634,1.3090000000000002,0.014933333333333132,264
0.831,0.9632966666666652,0.33860535827945143,0.613,1.375,0.13229666666666529,265
0.847,0.8137766666666655,0.31697426833875486,0.53,1.3039000000000003,0.03322333333333449,266
1.035,1.085796666666667,0.3926876052566752,0.61,1.504,0.050796666666667045,267
0.825,0.837113333333333,0.391824510662051,0.348,1.3438000000000014,0.012113333333333087,268
1.531,1.423166666666667,0.23547618185757604,1.2765,1.601,0.107833333333333,269
0.805,0.8033699999999994,0.3901779334696757,0.257,1.337,0.0016300000000006865,270
0.43,0.2739699999999999,0.4100960892685199,0.0,1.1446000000000014,0.1560300000000001,271
0.6940000000000001,0.9155433333333334,0.44972704476036224,0.5086,1.6208000000000005,0.22154333333333331,272
1.419,1.2816166666666666,0.366889251758014,0.963,1.545,0.1373833333333334,273
0.7509999999999999,0.8386966666666669,0.35240660888934666,0.325,1.3141,0.08769666666666698,274
0.944,0.9087800000000003,0.29193510397575245,0.6700999999999999,1.3828000000000005,0.035219999999999696,275
1.229,0.97109,0.4412616176751989,0.3416,1.531,0.2579100000000001,276
0.669,0.778583333333333,0.272569959928741,0.295,1.032,0.10958333333333292,277
1.446,0.3278133333333334,0.4055604991723044,0.0,1.001,1.1181866666666664,278
1.265,1.2497366666666656,0.190703628672579,1.035,1.4255000000000015,0.015263333333334295,279
0.8170000000000001,0.7723433333333329,0.3905273171694339,0.2364,1.2371000000000005,0.04465666666666712,280
0.797,0.7470933333333329,0.27160008214693576,0.295,0.9622000000000003,0.0499066666666671,281
0.7759999999999999,0.8444866666666654,0.3931150253495224,0.503,1.4348000000000003,0.06848666666666547,282
1.3869999999999998,1.21605,0.37268362029117036,0.7397000000000002,1.545,0.1709499999999997,283
0.0,0.5959433333333336,0.5639674341563429,0.096,1.446,0.5959433333333336,284
1.175,1.0607833333333334,0.2822188802842374,0.7829999999999999,1.4211000000000007,0.11421666666666663,285
0.8370000000000001,0.8016366666666663,0.4105402188850954,0.2711,1.4016000000000002,0.035363333333333746,286
0.31,0.6678700000000004,0.43348651624550766,0.07140000000000003,1.1749000000000005,0.3578700000000004,287
0.8320000000000001,0.7743466666666663,0.39715102898295795,0.209,1.3130000000000002,0.05765333333333378,288
0.578,0.7883266666666665,0.34792247214318045,0.3244,1.1884000000000006,0.21032666666666655,289
0.607,0.805133333333334,0.335342793107126,0.258,1.257,0.19813333333333405,290
0.812,0.8461499999999993,0.428685651147785,0.255,1.3166000000000002,0.034149999999999237,291
1.331,1.071973333333333,0.4571479329738046,0.4997000000000001,1.663,0.25902666666666696,292
0.4539999999999999,0.6415900000000004,0.4644608005346992,0.1895,1.41,0.18759000000000053,293
0.863,0.8230133333333334,0.4212433577979464,0.2769999999999999,1.3327000000000002,0.039986666666666615,294
0.59,0.9199400000000001,0.4165938106437332,0.27070000000000005,1.3154000000000008,0.3299400000000001,295
1.41,0.6763000000000001,0.5203794160674181,0.22970000000000002,1.3803000000000019,0.7336999999999998,296
1.047,0.870326666666668,0.3508177588942094,0.3929999999999999,1.257,0.1766733333333319,297
1.097,1.0473199999999998,0.36593014488196157,0.3929999999999999,1.5499000000000003,0.04968000000000017,298
0.6970000000000001,0.6914799999999993,0.2763799491038859,0.529,1.067,0.0055200000000007465,299
0.536,0.6467266666666666,0.32902258071783186,0.2739999999999999,1.0777,0.11072666666666653,300
1.586,1.1204699999999994,1.0192917029813722,0.154,2.668,0.46553000000000067,301
0.6709999999999999,0.9024733333333341,0.30951069333528514,0.5947,1.3163000000000005,0.2314733333333342,302
0.995,0.9433400000000008,0.15267642603449513,0.8740000000000001,1.054,0.05165999999999915,303
0.96,0.9105866666666659,0.16423138906906784,0.873,1.001,0.049413333333334086,304
